carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2969.76
0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1273.8
0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,168.26
0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1612.42
1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,11972.04
0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,1217.32
1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,5680.67
2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,14333.83
0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,226.72
0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,3043.02
0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4405.95
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6832.3
0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1236.78
0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3847.15
0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1401.88
0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,-979.21
0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,1576.26
0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,929.27
0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,666.19
1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,12394.22
0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,3978.17
1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6265.38
0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,365.09
1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,11463.1
1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6817.39
1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,4937.51
0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,2835.63
0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,512.51
1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,3895.16
2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,13696.08
0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,862.62
1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4668.58
1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10730.3
1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6529.77
1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6858.05
1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,11183.58
0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,455.69
1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6945.0
1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5735.95
0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,519.4
0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2659.85
0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4706.64
0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,4139.9
0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,-1024.55
0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,286.87
0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,1547.71
0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,-814.57
0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1265.52
0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,1384.18
1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,7991.45
1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,6951.99
2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,14693.55
0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,1177.06
1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,7207.07
1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5395.06
1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,11958.85
0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1000.85
1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,6215.22
0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,940.25
0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,379.76
0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,812.01
0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,746.3
1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4821.46
1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,8523.53
1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,6063.29
0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,690.05
0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,307.61
0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,1234.18
0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,-2291.39
0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,4256.89
1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,4662.98
1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,9482.96
0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,1010.09
0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1928.76
0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,-162.06
1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,10325.56
1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,11386.33
0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1539.48
0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,2069.47
1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,5828.21
0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1883.07
1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,5625.53
1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,8855.18
0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,1045.03
0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,753.18
0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,4629.68
0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,1013.2
0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,-3665.26
1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,3033.23
1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,6298.51
0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,4273.09
0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,-121.28
1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,10992.31
0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,777.32
1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,4853.1
0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,3507.2
1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6417.06
0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,820.91
0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,189.45
1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,4884.45
0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,2573.85
1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,12248.45
1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,9592.61
0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,1194.43
1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,7651.63
2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,16635.83
1.0,Ideal,D,VS1,62.4,55.0,6.4,6.43,4.0,6817.98
0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,667.15
1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,7675.22
0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,1938.64
0.38,Ideal,F,VVS1,61.9,54.0,4.67,4.7,2.9,1838.79
1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,8462.88
0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1671.74
0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,873.44
1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,5069.64
0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,4513.23
0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,3282.4
0.55,Ideal,E,VS1,61.5,57.0,5.23,5.27,3.23,2760.87
2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,14907.22
0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,3111.69
0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,894.24
1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,5607.38
1.06,Ideal,I,SI1,61.9,54.0,6.56,6.59,4.07,5005.26
0.63,Good,F,SI2,64.2,56.0,5.4,5.34,3.45,1127.15
0.3,Ideal,H,VVS2,61.3,56.0,4.35,4.33,2.66,501.19
0.5,Ideal,D,VVS2,61.9,55.1,5.07,5.1,3.15,2965.07
0.35,Ideal,E,VVS1,62.2,56.0,4.53,4.51,2.81,1643.76
0.46,Premium,E,VS1,61.9,58.0,4.94,4.91,3.05,1921.16
0.5,Very Good,G,SI1,62.8,56.0,5.05,5.08,3.18,1021.6
0.7,Good,D,SI1,58.8,64.0,5.74,5.79,3.39,2958.64
0.7,Very Good,E,VS1,63.4,62.0,5.64,5.56,3.55,3659.39
0.32,Ideal,D,VS2,61.9,55.0,4.43,4.39,2.73,921.09
1.28,Premium,G,VS1,60.9,58.0,7.09,7.01,4.29,8728.16
1.01,Good,G,SI2,63.7,59.0,6.38,6.31,4.04,4142.84
0.7,Very Good,G,SI2,63.3,57.0,5.61,5.51,3.52,1674.82
0.71,Very Good,F,SI1,61.8,58.0,5.72,5.81,3.56,2918.33
1.51,Very Good,I,SI1,63.1,56.0,7.28,7.33,4.61,9089.0
1.28,Very Good,F,VVS2,58.9,57.0,7.13,7.17,4.21,9391.82
1.28,Ideal,F,SI2,59.7,57.0,7.12,7.06,4.23,7213.61
1.01,Very Good,E,VS2,62.0,55.0,6.42,6.46,3.99,6310.13
0.32,Ideal,F,VVS2,62.1,55.0,4.37,4.39,2.72,1377.45
0.7,Ideal,G,VVS2,60.8,56.0,5.75,5.79,3.51,4081.68
0.33,Premium,I,SI1,60.4,59.0,4.54,4.5,2.73,-1230.86
0.35,Good,D,SI1,63.3,56.0,4.5,4.53,2.86,201.83
1.23,Ideal,H,SI2,62.4,57.0,6.79,6.84,4.25,6108.57
1.11,Ideal,F,SI1,61.1,57.0,6.67,6.69,4.08,6629.68
1.71,Very Good,D,SI2,63.5,59.0,7.57,7.59,4.81,11449.81
1.5,Very Good,E,VS2,62.1,60.0,7.27,7.31,4.53,10820.37
0.7,Very Good,E,VS2,58.8,56.0,5.79,5.84,3.42,3657.78
0.33,Very Good,H,SI1,63.0,58.0,4.4,4.42,2.78,-775.15
0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,740.07
1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,10117.92
0.52,Ideal,H,SI1,61.9,56.0,5.16,5.22,3.2,815.01
0.32,Premium,F,VVS1,60.7,58.0,4.4,4.43,2.68,1346.74
0.34,Very Good,I,SI1,60.4,56.0,4.54,4.56,2.75,-1079.99
1.74,Premium,D,SI2,61.9,58.0,7.73,7.67,4.77,11795.32
0.4,Very Good,F,IF,62.8,57.0,4.65,4.68,2.93,2167.28
0.32,Ideal,G,SI2,61.6,56.0,4.4,4.43,2.72,-1102.29
2.26,Ideal,I,SI1,62.4,57.0,8.43,8.37,5.24,16492.06
1.0,Fair,G,VS2,44.0,53.0,6.31,6.24,4.12,6547.6
0.8,Very Good,D,SI1,62.9,60.0,5.89,5.94,3.72,3906.41
1.09,Ideal,E,SI2,61.9,55.0,6.6,6.64,4.1,5579.54
0.9,Ideal,E,VS2,62.7,56.0,6.14,6.18,3.86,5399.54
0.76,Ideal,H,SI1,62.4,55.0,5.87,5.83,3.65,2776.43
1.54,Ideal,G,VS2,61.4,57.0,7.47,7.42,4.57,11024.01
0.55,Ideal,E,SI1,61.7,57.0,5.27,5.23,3.24,1795.42
0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,1552.62
0.93,Premium,F,SI1,62.5,58.0,6.22,6.19,3.88,4872.38
0.39,Premium,H,VS1,61.7,57.0,4.68,4.65,2.88,672.78
0.51,Very Good,H,SI1,62.0,57.0,5.11,5.19,3.19,608.97
0.34,Ideal,E,SI1,62.9,55.0,4.5,4.47,2.82,198.13
0.31,Good,F,SI1,64.1,61.0,4.29,4.2,2.72,-485.7
0.7,Premium,F,SI2,61.9,62.0,5.69,5.66,3.51,1804.47
0.36,Premium,J,SI1,61.6,60.0,4.54,4.58,2.81,-1906.76
0.53,Premium,E,VS2,59.8,58.0,5.26,5.27,3.15,2210.44
0.32,Good,I,SI1,63.5,57.0,4.3,4.33,2.74,-1438.79
0.31,Ideal,G,IF,62.6,57.0,4.32,4.3,2.7,1412.65
0.44,Very Good,J,VS1,61.9,57.0,4.83,4.9,3.01,-376.6
1.02,Very Good,D,VS2,62.7,58.0,6.35,6.44,4.01,6577.2
2.09,Ideal,H,SI2,60.6,57.0,8.3,8.2,5.0,14367.24
1.5,Ideal,D,VS2,62.6,56.0,7.21,7.27,4.53,11269.78
0.91,Very Good,G,SI2,63.4,60.0,6.11,6.06,3.86,3439.82
0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,1431.8
1.01,Good,F,VVS2,62.7,61.0,6.3,6.34,3.96,6698.09
0.41,Ideal,F,VVS1,60.9,56.0,4.83,4.79,2.93,2027.22
0.32,Ideal,H,VVS1,61.9,55.0,4.37,4.38,2.71,748.98
1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,5276.68
0.32,Ideal,I,VS1,62.4,54.0,4.36,4.39,2.73,-177.62
1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,8779.75
1.01,Good,D,SI2,64.5,58.0,6.18,6.26,4.01,4804.97
0.3,Ideal,F,IF,60.4,60.0,4.32,4.35,2.62,1578.66
0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69,2679.9
0.36,Ideal,D,SI1,59.5,56.0,4.68,4.63,2.77,644.97
1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,5925.67
0.71,Fair,H,VS2,62.1,70.0,5.67,5.6,3.5,1845.54
0.65,Very Good,I,VVS1,61.8,56.0,5.53,5.57,3.43,2636.43
1.01,Premium,E,VS2,62.2,58.0,6.41,6.36,3.97,6269.16
0.51,Ideal,G,VS1,61.7,56.0,5.1,5.2,3.18,2178.97
1.5,Ideal,I,VVS2,60.7,60.0,7.35,7.4,4.48,10361.67
0.5,Ideal,D,VS2,61.9,59.0,5.07,5.1,3.15,2182.77
0.25,Very Good,D,VVS1,63.8,54.0,3.94,3.99,2.53,1167.36
1.01,Fair,D,SI1,65.9,60.0,6.32,6.18,4.12,4925.51
0.72,Premium,E,SI2,61.6,59.0,5.83,5.68,3.55,2050.71
0.32,Ideal,D,SI1,59.3,55.0,4.51,4.53,2.68,408.89
0.37,Premium,I,VS1,61.4,59.0,4.61,4.55,2.81,-8.0
0.36,Ideal,H,VS2,61.0,57.0,4.59,4.63,2.81,240.04
0.33,Premium,E,SI1,60.2,58.0,4.55,4.49,2.72,63.45
0.7,Premium,H,SI1,59.0,60.0,5.86,5.81,3.44,2137.39
1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,6232.9
1.04,Ideal,G,VS1,61.9,57.0,6.51,6.55,4.04,6653.9
0.32,Ideal,G,VVS2,61.5,57.0,4.43,4.39,2.71,1095.64
1.12,Ideal,G,VVS2,61.6,55.0,6.68,6.74,4.13,7825.23
1.64,Premium,E,SI1,61.8,59.0,7.55,7.51,4.65,11591.66
0.55,Very Good,F,SI1,59.5,61.0,5.28,5.41,3.18,1648.43
0.3,Ideal,G,SI1,62.3,54.0,4.29,4.32,2.68,-246.58
0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,2651.41
0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,254.84
1.52,Ideal,I,SI2,60.2,57.0,7.47,7.38,4.47,8327.4
0.4,Ideal,F,SI1,62.6,54.0,4.77,4.7,2.96,571.63
0.3,Ideal,D,SI1,61.0,56.0,4.35,4.37,2.66,210.22
2.05,Very Good,E,SI2,62.5,56.0,8.08,8.17,5.08,14694.36
0.53,Ideal,E,VS1,60.1,57.0,5.25,5.31,3.17,2608.57
0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,-949.44
0.32,Ideal,F,VS1,61.3,55.0,4.43,4.46,2.72,994.67
1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,8796.91
0.71,Very Good,D,VS2,63.0,58.0,5.65,5.68,3.57,3787.88
0.3,Ideal,F,IF,61.1,57.0,4.39,4.35,2.67,1536.39
0.5,Fair,D,SI1,64.6,58.0,5.0,4.97,3.22,684.04
0.55,Ideal,G,VS2,61.1,57.0,5.29,5.31,3.24,2139.6
0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,1783.39
1.28,Ideal,I,SI2,62.5,59.0,6.88,6.95,4.32,6023.64
0.41,Very Good,D,SI2,59.9,60.0,4.78,4.8,2.87,-99.38
1.13,Good,F,SI2,64.0,58.0,6.52,6.58,4.19,5564.32
0.71,Ideal,G,VVS2,62.5,57.0,5.7,5.73,3.57,4106.47
1.01,Premium,F,VS2,62.3,58.0,6.34,6.3,3.94,6266.56
1.13,Premium,G,SI2,61.5,59.0,6.73,6.69,4.13,5469.51
1.0,Ideal,I,SI2,58.8,55.0,6.53,6.46,3.82,3582.51
1.0,Very Good,H,SI1,63.6,54.0,6.33,6.37,4.04,4837.2
2.0,Fair,H,I1,66.8,57.0,7.81,7.72,5.19,9934.88
0.43,Very Good,D,SI2,63.4,57.0,4.81,4.78,3.04,-62.58
0.47,Premium,G,SI1,59.5,60.0,5.09,5.06,3.02,799.53
1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,8335.33
1.22,Premium,I,SI2,62.3,58.0,6.85,6.8,4.25,5343.85
0.32,Premium,H,VS2,61.4,60.0,4.41,4.39,2.7,-201.16
0.33,Very Good,G,VS2,60.6,61.0,4.46,4.49,2.71,339.74
0.24,Ideal,F,IF,62.9,55.0,3.96,3.98,2.5,1237.44
0.33,Premium,H,VS2,58.8,62.0,4.53,4.49,2.65,-90.08
1.01,Premium,D,VS2,60.4,58.0,6.57,6.47,3.94,6431.01
0.54,Premium,F,SI1,62.3,58.0,5.26,5.2,3.26,1484.47
0.32,Premium,G,VVS2,62.3,58.0,4.35,4.38,2.72,1024.98
1.45,Premium,F,VS2,61.1,58.0,7.31,7.23,4.44,10304.71
0.3,Very Good,H,VS1,62.4,60.0,4.23,4.29,2.66,-36.94
1.2,Very Good,J,VS1,59.1,61.0,6.94,7.0,4.12,6091.56
1.01,Ideal,G,VS1,61.8,58.0,6.4,6.42,3.96,6411.22
1.04,Very Good,H,SI1,62.8,57.0,6.44,6.48,4.06,5151.38
1.5,Fair,H,SI1,65.0,57.0,7.1,7.06,4.6,8805.51
1.07,Ideal,E,SI2,61.4,57.0,6.62,6.57,4.05,5316.54
0.31,Ideal,F,VVS1,61.4,56.0,4.37,4.4,2.69,1343.65
1.0,Very Good,E,SI2,62.6,58.0,6.33,6.39,3.98,4608.32
1.68,Ideal,D,SI2,62.7,55.0,7.45,7.58,4.71,11504.64
0.9,Premium,H,SI2,62.1,59.0,6.13,6.04,3.78,2967.55
0.91,Premium,F,VS2,62.2,58.0,6.17,6.21,3.85,5321.09
1.39,Ideal,G,IF,60.6,55.0,7.27,7.21,4.39,10716.52
0.41,Ideal,E,VVS2,60.0,57.0,4.81,4.85,2.9,2092.85
1.31,Very Good,J,SI1,62.3,55.0,6.98,7.02,4.36,6316.66
1.39,Very Good,G,VS2,62.6,56.0,7.08,7.11,4.44,9567.96
0.4,Good,F,SI1,63.3,58.0,4.69,4.72,2.98,242.24
1.45,Fair,J,SI2,58.6,68.0,7.45,7.33,4.34,5663.79
0.32,Ideal,F,VS1,61.7,56.0,4.39,4.42,2.72,983.65
1.01,Premium,G,VS1,61.2,58.0,6.47,6.33,3.92,6306.13
0.9,Good,G,SI1,63.9,60.0,6.1,6.07,3.89,4115.86
1.5,Very Good,H,VS2,63.4,57.0,7.27,7.2,4.59,10041.37
0.41,Ideal,I,VVS1,62.3,53.0,4.77,4.79,2.98,875.01
0.74,Premium,G,SI1,60.5,58.0,5.93,5.88,3.57,2956.65
0.4,Premium,E,SI1,61.0,59.0,4.74,4.71,2.88,576.22
0.9,Premium,E,SI2,59.2,60.0,6.31,6.23,3.71,3719.1
1.3,Premium,H,SI2,60.7,59.0,7.06,7.0,4.27,6608.53
1.53,Premium,E,SI1,61.3,59.0,7.35,7.4,4.52,10591.57
1.02,Premium,E,SI2,59.9,58.0,6.6,6.55,3.94,4775.08
1.07,Premium,D,SI2,62.6,61.0,6.49,6.42,4.04,5400.42
0.7,Good,J,VVS2,63.2,55.0,5.63,5.57,3.54,1913.24
0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,2769.92
2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,14759.26
0.44,Ideal,G,SI1,62.7,57.0,4.85,4.82,3.03,646.86
0.57,Ideal,D,SI1,61.4,55.0,5.34,5.35,3.28,2225.46
2.03,Premium,H,I1,59.4,59.0,8.31,8.22,4.91,10947.78
0.57,Very Good,I,SI1,63.3,56.0,5.29,5.27,3.34,540.3
0.41,Ideal,E,VVS1,61.1,56.0,4.8,4.82,2.94,2113.02
1.22,Premium,H,SI1,60.6,60.0,6.92,6.85,4.17,6795.17
0.31,Ideal,G,VVS1,62.0,54.0,4.38,4.39,2.72,1135.42
0.51,Premium,D,SI2,59.5,61.0,5.19,5.16,3.08,642.46
0.25,Premium,F,VS1,61.2,59.0,4.05,4.02,2.47,430.9
1.24,Ideal,G,VVS1,62.3,56.0,6.86,6.89,4.28,8977.08
2.01,Very Good,I,SI1,61.8,62.0,7.98,8.07,4.96,13938.3
0.31,Ideal,F,IF,61.4,56.0,4.4,4.43,2.71,1643.78
0.56,Ideal,G,VS2,62.1,56.0,5.31,5.29,3.29,2190.38
0.31,Premium,F,VS2,60.7,61.0,4.4,4.36,2.66,417.38
1.51,Ideal,G,VS2,61.9,57.0,7.37,7.3,4.54,10755.59
1.08,Premium,D,VS2,61.2,60.0,6.63,6.61,4.05,7052.58
1.01,Premium,E,VVS2,61.8,59.0,6.42,6.39,3.96,6942.35
0.56,Premium,F,VS2,60.5,59.0,5.42,5.33,3.25,2242.16
1.01,Good,G,VS1,63.2,61.0,6.33,6.35,4.01,6050.02
0.35,Very Good,H,VVS1,61.2,60.0,4.5,4.55,2.77,758.34
0.51,Very Good,E,VS2,63.3,57.0,5.12,5.05,3.22,1883.07
0.32,Ideal,J,VS2,62.1,54.0,4.38,4.44,2.74,-1394.89
0.43,Very Good,G,VVS1,61.3,57.0,4.85,4.87,2.98,1857.91
1.02,Premium,F,SI2,62.5,57.0,6.47,6.43,4.03,4691.17
0.5,Good,G,SI1,63.6,55.0,5.03,5.06,3.21,864.3
0.78,Ideal,I,VVS2,62.4,56.0,5.87,5.9,3.67,3763.73
0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,363.22
1.06,Ideal,G,VVS2,61.6,56.3,6.53,6.56,4.03,7271.15
1.53,Very Good,E,SI1,63.5,58.0,7.35,7.29,4.65,10429.73
0.9,Good,F,VS1,63.3,59.0,6.03,6.07,3.83,5374.4
0.31,Premium,G,VS2,61.5,59.0,4.36,4.32,2.67,247.85
0.4,Ideal,G,IF,61.1,56.0,4.76,4.79,2.92,2095.72
0.4,Very Good,G,SI2,63.2,56.0,4.73,4.7,2.98,-762.3
1.2,Very Good,F,IF,62.3,60.0,6.74,6.8,4.22,8975.68
0.71,Premium,D,SI1,60.6,58.0,5.79,5.77,3.5,3240.35
0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,2743.58
1.01,Ideal,F,VS2,62.0,56.0,6.46,6.51,4.02,6286.46
0.82,Ideal,E,SI1,61.8,55.0,5.97,6.01,3.7,4157.61
0.74,Ideal,D,SI1,61.5,56.0,5.8,5.84,3.58,3632.4
0.74,Ideal,F,IF,61.9,55.0,5.79,5.84,3.6,5040.92
2.25,Fair,H,I1,67.7,58.0,8.01,7.97,5.41,12460.45
0.59,Very Good,G,VS2,62.8,56.0,5.3,5.34,3.34,2379.39
1.2,Ideal,I,VS2,62.5,56.0,6.77,6.74,4.22,6877.97
0.52,Very Good,E,VS2,62.8,58.0,5.11,5.14,3.22,2013.47
0.54,Ideal,H,VS2,62.6,57.0,5.24,5.2,3.27,1487.52
0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,657.55
1.01,Premium,E,I1,59.8,58.0,6.57,6.53,3.92,2011.4
0.37,Ideal,D,VS2,61.4,55.0,4.64,4.67,2.86,1299.48
1.1,Premium,D,VS2,60.0,59.0,6.67,6.6,3.98,7344.22
0.56,Very Good,H,SI1,59.9,60.0,5.3,5.35,3.19,1040.14
0.29,Ideal,H,VVS1,62.1,55.0,4.28,4.3,2.66,490.9
0.9,Ideal,F,SI1,61.0,56.0,6.17,6.19,3.77,4812.39
0.91,Premium,G,SI1,58.0,59.0,6.45,6.38,3.72,4478.09
1.04,Ideal,G,VS2,62.6,55.0,6.45,6.49,4.05,6411.63
0.42,Very Good,D,SI1,60.8,59.0,4.82,4.85,2.94,899.31
1.01,Premium,H,SI1,61.8,59.0,6.41,6.37,3.95,4899.69
2.33,Ideal,I,VS2,62.4,57.0,8.52,8.47,5.31,17790.47
0.71,Ideal,G,SI2,62.3,56.0,5.68,5.72,3.55,1918.95
1.2,Good,H,SI2,64.1,57.0,6.68,6.65,4.27,5507.62
2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,12310.63
0.38,Ideal,E,VS1,61.6,56.0,4.65,4.7,2.88,1465.12
1.51,Good,H,VVS2,63.1,59.0,7.26,7.28,4.59,10665.63
0.51,Ideal,E,VS2,62.4,57.0,5.13,5.1,3.19,2045.29
0.5,Good,E,SI2,58.3,58.0,5.23,5.2,3.04,251.37
0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68,627.84
0.38,Premium,H,VS2,60.6,58.0,4.7,4.68,2.84,278.88
0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,3676.9
2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,14966.09
2.01,Very Good,J,SI1,61.6,60.0,7.99,8.02,4.93,13085.7
1.01,Ideal,F,VS2,61.9,55.0,6.47,6.45,4.0,6308.99
